PREDICTION_SCORE,FILEPATH,POINT_NO,REEF_NAME,PREDICTION,Y,X
0.695491,NV/Havannah Island MMP1 2m/Transect2/P6123682.JPG,4,Havannah Island MMP1 2m,ALGAE,0.75,0.25
0.520813,NV/Havannah Island MMP1 2m/Transect2/P6123682.JPG,3,Havannah Island MMP1 2m,HARD CORAL,0.5,0.5
0.450952,NV/Havannah Island MMP1 2m/Transect2/P6123687.JPG,1,Havannah Island MMP1 2m,ABIOTIC,0.25,0.25
0.636126,NV/Havannah Island MMP1 2m/Transect2/P6123680.JPG,4,Havannah Island MMP1 2m,SOFT CORAL,0.75,0.25
0.416306,NV/Havannah Island MMP1 2m/Transect2/P6123676.JPG,4,Havannah Island MMP1 2m,ALGAE,0.75,0.25
0.88216,NV/Havannah Island MMP1 2m/Transect2/P6123676.JPG,5,Havannah Island MMP1 2m,SOFT CORAL,0.75,0.75
0.283168,NV/Havannah Island MMP1 2m/Transect2/P6123683.JPG,1,Havannah Island MMP1 2m,HARD CORAL,0.25,0.25
0.889662,NV/Havannah Island MMP1 2m/Transect2/P6123681.JPG,3,Havannah Island MMP1 2m,HARD CORAL,0.5,0.5
0.493515,NV/Havannah Island MMP1 2m/Transect2/P6123680.JPG,1,Havannah Island MMP1 2m,HARD CORAL,0.25,0.25
0.807347,NV/Havannah Island MMP1 2m/Transect2/P6123680.JPG,5,Havannah Island MMP1 2m,ABIOTIC,0.75,0.75
0.386252,NV/Havannah Island MMP1 2m/Transect2/P6123686.JPG,4,Havannah Island MMP1 2m,SOFT CORAL,0.75,0.25
0.746755,NV/Havannah Island MMP1 2m/Transect2/P6123684.JPG,1,Havannah Island MMP1 2m,SOFT CORAL,0.25,0.25
0.472797,NV/Havannah Island MMP1 2m/Transect2/P6123682.JPG,5,Havannah Island MMP1 2m,ALGAE,0.75,0.75
0.980449,NV/Havannah Island MMP1 2m/Transect2/P6123675.JPG,1,Havannah Island MMP1 2m,SOFT CORAL,0.25,0.25
0.504662,NV/Havannah Island MMP1 2m/Transect2/P6123679.JPG,1,Havannah Island MMP1 2m,SPONGE,0.25,0.25
0.950239,NV/Havannah Island MMP1 2m/Transect2/P6123677.JPG,5,Havannah Island MMP1 2m,SOFT CORAL,0.75,0.75
0.782736,NV/Havannah Island MMP1 2m/Transect2/P6123680.JPG,2,Havannah Island MMP1 2m,SOFT CORAL,0.25,0.75
0.45095,NV/Havannah Island MMP1 2m/Transect2/P6123685.JPG,4,Havannah Island MMP1 2m,ALGAE,0.75,0.25
0.718682,NV/Havannah Island MMP1 2m/Transect2/P6123683.JPG,2,Havannah Island MMP1 2m,SOFT CORAL,0.25,0.75
0.760076,NV/Havannah Island MMP1 2m/Transect2/P6123676.JPG,1,Havannah Island MMP1 2m,OTHER,0.25,0.25
0.396209,NV/Havannah Island MMP1 2m/Transect2/P6123683.JPG,5,Havannah Island MMP1 2m,ALGAE,0.75,0.75
0.978252,NV/Havannah Island MMP1 2m/Transect2/P6123684.JPG,2,Havannah Island MMP1 2m,SOFT CORAL,0.25,0.75
0.608132,NV/Havannah Island MMP1 2m/Transect2/P6123681.JPG,1,Havannah Island MMP1 2m,HARD CORAL,0.25,0.25
0.698377,NV/Havannah Island MMP1 2m/Transect2/P6123679.JPG,4,Havannah Island MMP1 2m,SOFT CORAL,0.75,0.25
0.405998,NV/Havannah Island MMP1 2m/Transect2/P6123676.JPG,2,Havannah Island MMP1 2m,ALGAE,0.25,0.75
0.99329,NV/Havannah Island MMP1 2m/Transect2/P6123676.JPG,3,Havannah Island MMP1 2m,SOFT CORAL,0.5,0.5
0.313588,NV/Havannah Island MMP1 2m/Transect2/P6123679.JPG,2,Havannah Island MMP1 2m,SOFT CORAL,0.25,0.75
0.810171,NV/Havannah Island MMP1 2m/Transect2/P6123677.JPG,4,Havannah Island MMP1 2m,SOFT CORAL,0.75,0.25
0.532188,NV/Havannah Island MMP1 2m/Transect2/P6123675.JPG,4,Havannah Island MMP1 2m,HARD CORAL,0.75,0.25
0.966573,NV/Havannah Island MMP1 2m/Transect2/P6123675.JPG,2,Havannah Island MMP1 2m,HARD CORAL,0.25,0.75
0.431452,NV/Havannah Island MMP1 2m/Transect2/P6123684.JPG,3,Havannah Island MMP1 2m,HARD CORAL,0.5,0.5
0.370699,NV/Havannah Island MMP1 2m/Transect2/P6123678.JPG,2,Havannah Island MMP1 2m,SOFT CORAL,0.25,0.75
0.926599,NV/Havannah Island MMP1 2m/Transect2/P6123685.JPG,5,Havannah Island MMP1 2m,SOFT CORAL,0.75,0.75
0.9902,NV/Havannah Island MMP1 2m/Transect2/P6123680.JPG,3,Havannah Island MMP1 2m,HARD CORAL,0.5,0.5
0.711515,NV/Havannah Island MMP1 2m/Transect2/P6123681.JPG,5,Havannah Island MMP1 2m,HARD CORAL,0.75,0.75
0.344314,NV/Havannah Island MMP1 2m/Transect2/P6123687.JPG,4,Havannah Island MMP1 2m,ALGAE,0.75,0.25
0.845969,NV/Havannah Island MMP1 2m/Transect2/P6123677.JPG,3,Havannah Island MMP1 2m,HARD CORAL,0.5,0.5
0.655194,NV/Havannah Island MMP1 2m/Transect2/P6123685.JPG,2,Havannah Island MMP1 2m,ALGAE,0.25,0.75
0.968867,NV/Havannah Island MMP1 2m/Transect2/P6123683.JPG,3,Havannah Island MMP1 2m,SOFT CORAL,0.5,0.5
0.751922,NV/Havannah Island MMP1 2m/Transect2/P6123686.JPG,5,Havannah Island MMP1 2m,ABIOTIC,0.75,0.75
0.37161,NV/Havannah Island MMP1 2m/Transect2/P6123687.JPG,5,Havannah Island MMP1 2m,SOFT CORAL,0.75,0.75
0.586956,NV/Havannah Island MMP1 2m/Transect2/P6123675.JPG,3,Havannah Island MMP1 2m,SOFT CORAL,0.5,0.5
0.7773,NV/Havannah Island MMP1 2m/Transect2/P6123685.JPG,1,Havannah Island MMP1 2m,ABIOTIC,0.25,0.25
0.974058,NV/Havannah Island MMP1 2m/Transect2/P6123687.JPG,2,Havannah Island MMP1 2m,SOFT CORAL,0.25,0.75
0.952016,NV/Havannah Island MMP1 2m/Transect2/P6123686.JPG,2,Havannah Island MMP1 2m,ABIOTIC,0.25,0.75
0.651296,NV/Havannah Island MMP1 2m/Transect2/P6123675.JPG,5,Havannah Island MMP1 2m,SOFT CORAL,0.75,0.75
0.479988,NV/Havannah Island MMP1 2m/Transect2/P6123685.JPG,3,Havannah Island MMP1 2m,HARD CORAL,0.5,0.5
0.918909,NV/Havannah Island MMP1 2m/Transect2/P6123686.JPG,3,Havannah Island MMP1 2m,SOFT CORAL,0.5,0.5
0.374511,NV/Havannah Island MMP1 2m/Transect2/P6123678.JPG,5,Havannah Island MMP1 2m,ALGAE,0.75,0.75
0.623786,NV/Havannah Island MMP1 2m/Transect2/P6123681.JPG,2,Havannah Island MMP1 2m,HARD CORAL,0.25,0.75
0.679434,NV/Havannah Island MMP1 2m/Transect2/P6123687.JPG,3,Havannah Island MMP1 2m,HARD CORAL,0.5,0.5
0.618149,NV/Havannah Island MMP1 2m/Transect2/P6123686.JPG,1,Havannah Island MMP1 2m,SOFT CORAL,0.25,0.25
0.421867,NV/Havannah Island MMP1 2m/Transect2/P6123684.JPG,5,Havannah Island MMP1 2m,ALGAE,0.75,0.75
0.486433,NV/Havannah Island MMP1 2m/Transect2/P6123683.JPG,4,Havannah Island MMP1 2m,ALGAE,0.75,0.25
0.979137,NV/Havannah Island MMP1 2m/Transect2/P6123678.JPG,3,Havannah Island MMP1 2m,HARD CORAL,0.5,0.5
0.491884,NV/Havannah Island MMP1 2m/Transect2/P6123682.JPG,1,Havannah Island MMP1 2m,ALGAE,0.25,0.25
0.233059,NV/Havannah Island MMP1 2m/Transect2/P6123677.JPG,2,Havannah Island MMP1 2m,ALGAE,0.25,0.75
0.687027,NV/Havannah Island MMP1 2m/Transect4/P6123706.JPG,2,Havannah Island MMP1 2m,ABIOTIC,0.25,0.75
0.508657,NV/Havannah Island MMP1 2m/Transect4/P6123703.JPG,4,Havannah Island MMP1 2m,OTHER,0.75,0.25
0.783281,NV/Havannah Island MMP1 2m/Transect4/P6123706.JPG,4,Havannah Island MMP1 2m,ABIOTIC,0.75,0.25
0.466602,NV/Havannah Island MMP1 2m/Transect4/P6123713.JPG,1,Havannah Island MMP1 2m,OTHER,0.25,0.25
0.459008,NV/Havannah Island MMP1 2m/Transect4/P6123709.JPG,4,Havannah Island MMP1 2m,HARD CORAL,0.75,0.25
0.892241,NV/Havannah Island MMP1 2m/Transect4/P6123707.JPG,5,Havannah Island MMP1 2m,OTHER,0.75,0.75
0.80607,NV/Havannah Island MMP1 2m/Transect4/P6123714.JPG,2,Havannah Island MMP1 2m,ABIOTIC,0.25,0.75
0.908737,NV/Havannah Island MMP1 2m/Transect4/P6123703.JPG,2,Havannah Island MMP1 2m,HARD CORAL,0.25,0.75
0.512341,NV/Havannah Island MMP1 2m/Transect4/P6123712.JPG,2,Havannah Island MMP1 2m,HARD CORAL,0.25,0.75
0.795424,NV/Havannah Island MMP1 2m/Transect4/P6123707.JPG,3,Havannah Island MMP1 2m,HARD CORAL,0.5,0.5
0.569872,NV/Havannah Island MMP1 2m/Transect4/P6123711.JPG,1,Havannah Island MMP1 2m,SOFT CORAL,0.25,0.25
0.478092,NV/Havannah Island MMP1 2m/Transect4/P6123714.JPG,3,Havannah Island MMP1 2m,ALGAE,0.5,0.5
0.376221,NV/Havannah Island MMP1 2m/Transect4/P6123705.JPG,1,Havannah Island MMP1 2m,ALGAE,0.25,0.25
0.355259,NV/Havannah Island MMP1 2m/Transect4/P6123709.JPG,5,Havannah Island MMP1 2m,HARD CORAL,0.75,0.75
0.540701,NV/Havannah Island MMP1 2m/Transect4/P6123703.JPG,1,Havannah Island MMP1 2m,SOFT CORAL,0.25,0.25
0.43497,NV/Havannah Island MMP1 2m/Transect4/P6123707.JPG,1,Havannah Island MMP1 2m,SOFT CORAL,0.25,0.25
0.712458,NV/Havannah Island MMP1 2m/Transect4/P6123715.JPG,5,Havannah Island MMP1 2m,SOFT CORAL,0.75,0.75
0.783194,NV/Havannah Island MMP1 2m/Transect4/P6123714.JPG,4,Havannah Island MMP1 2m,SOFT CORAL,0.75,0.25
0.958675,NV/Havannah Island MMP1 2m/Transect4/P6123710.JPG,3,Havannah Island MMP1 2m,SOFT CORAL,0.5,0.5
0.384774,NV/Havannah Island MMP1 2m/Transect4/P6123711.JPG,4,Havannah Island MMP1 2m,ALGAE,0.75,0.25
0.646655,NV/Havannah Island MMP1 2m/Transect4/P6123712.JPG,5,Havannah Island MMP1 2m,ABIOTIC,0.75,0.75
0.774672,NV/Havannah Island MMP1 2m/Transect4/P6123708.JPG,3,Havannah Island MMP1 2m,HARD CORAL,0.5,0.5
0.410754,NV/Havannah Island MMP1 2m/Transect4/P6123703.JPG,3,Havannah Island MMP1 2m,HARD CORAL,0.5,0.5
0.909862,NV/Havannah Island MMP1 2m/Transect4/P6123715.JPG,2,Havannah Island MMP1 2m,SOFT CORAL,0.25,0.75
0.81771,NV/Havannah Island MMP1 2m/Transect4/P6123711.JPG,5,Havannah Island MMP1 2m,HARD CORAL,0.75,0.75
0.879208,NV/Havannah Island MMP1 2m/Transect4/P6123704.JPG,4,Havannah Island MMP1 2m,ABIOTIC,0.75,0.25
0.860839,NV/Havannah Island MMP1 2m/Transect4/P6123715.JPG,3,Havannah Island MMP1 2m,SOFT CORAL,0.5,0.5
0.487121,NV/Havannah Island MMP1 2m/Transect4/P6123712.JPG,3,Havannah Island MMP1 2m,SOFT CORAL,0.5,0.5
0.74604,NV/Havannah Island MMP1 2m/Transect4/P6123704.JPG,5,Havannah Island MMP1 2m,ABIOTIC,0.75,0.75
0.698889,NV/Havannah Island MMP1 2m/Transect4/P6123705.JPG,4,Havannah Island MMP1 2m,SOFT CORAL,0.75,0.25
0.558636,NV/Havannah Island MMP1 2m/Transect4/P6123705.JPG,3,Havannah Island MMP1 2m,SOFT CORAL,0.5,0.5
0.510902,NV/Havannah Island MMP1 2m/Transect4/P6123709.JPG,2,Havannah Island MMP1 2m,HARD CORAL,0.25,0.75
0.329904,NV/Havannah Island MMP1 2m/Transect4/P6123710.JPG,2,Havannah Island MMP1 2m,ABIOTIC,0.25,0.75
0.568421,NV/Havannah Island MMP1 2m/Transect4/P6123708.JPG,1,Havannah Island MMP1 2m,ALGAE,0.25,0.25
0.971635,NV/Havannah Island MMP1 2m/Transect4/P6123712.JPG,1,Havannah Island MMP1 2m,SOFT CORAL,0.25,0.25
0.683811,NV/Havannah Island MMP1 2m/Transect4/P6123707.JPG,2,Havannah Island MMP1 2m,ALGAE,0.25,0.75
0.657306,NV/Havannah Island MMP1 2m/Transect4/P6123703.JPG,5,Havannah Island MMP1 2m,SOFT CORAL,0.75,0.75
0.873018,NV/Havannah Island MMP1 2m/Transect4/P6123714.JPG,1,Havannah Island MMP1 2m,SOFT CORAL,0.25,0.25
0.516271,NV/Havannah Island MMP1 2m/Transect4/P6123713.JPG,3,Havannah Island MMP1 2m,ABIOTIC,0.5,0.5
0.599067,NV/Havannah Island MMP1 2m/Transect4/P6123711.JPG,2,Havannah Island MMP1 2m,SOFT CORAL,0.25,0.75
0.985113,NV/Havannah Island MMP1 2m/Transect4/P6123709.JPG,3,Havannah Island MMP1 2m,HARD CORAL,0.5,0.5
0.543791,NV/Havannah Island MMP1 2m/Transect4/P6123713.JPG,4,Havannah Island MMP1 2m,OTHER,0.75,0.25
0.488845,NV/Havannah Island MMP1 2m/Transect4/P6123710.JPG,1,Havannah Island MMP1 2m,ALGAE,0.25,0.25
0.344024,NV/Havannah Island MMP1 2m/Transect4/P6123704.JPG,1,Havannah Island MMP1 2m,ABIOTIC,0.25,0.25
0.658672,NV/Havannah Island MMP1 2m/Transect4/P6123707.JPG,4,Havannah Island MMP1 2m,ALGAE,0.75,0.25
0.974525,NV/Havannah Island MMP1 2m/Transect4/P6123711.JPG,3,Havannah Island MMP1 2m,SOFT CORAL,0.5,0.5
0.474481,NV/Havannah Island MMP1 2m/Transect4/P6123715.JPG,4,Havannah Island MMP1 2m,ABIOTIC,0.75,0.25
0.403771,NV/Havannah Island MMP1 2m/Transect4/P6123710.JPG,4,Havannah Island MMP1 2m,HARD CORAL,0.75,0.25
0.368177,NV/Havannah Island MMP1 2m/Transect4/P6123715.JPG,1,Havannah Island MMP1 2m,HARD CORAL,0.25,0.25
0.494813,NV/Havannah Island MMP1 2m/Transect4/P6123709.JPG,1,Havannah Island MMP1 2m,OTHER,0.25,0.25
0.790765,NV/Havannah Island MMP1 2m/Transect4/P6123708.JPG,5,Havannah Island MMP1 2m,SOFT CORAL,0.75,0.75
0.428389,NV/Havannah Island MMP1 2m/Transect4/P6123708.JPG,4,Havannah Island MMP1 2m,ALGAE,0.75,0.25
0.998514,NV/Havannah Island MMP1 2m/Transect4/P6123704.JPG,2,Havannah Island MMP1 2m,SOFT CORAL,0.25,0.75
0.318269,NV/Havannah Island MMP1 2m/Transect4/P6123710.JPG,5,Havannah Island MMP1 2m,ALGAE,0.75,0.75
0.969818,NV/Havannah Island MMP1 2m/Transect4/P6123713.JPG,2,Havannah Island MMP1 2m,SOFT CORAL,0.25,0.75
0.512914,NV/Havannah Island MMP1 2m/Transect4/P6123706.JPG,5,Havannah Island MMP1 2m,SOFT CORAL,0.75,0.75
0.659739,NV/Havannah Island MMP1 2m/Transect4/P6123706.JPG,1,Havannah Island MMP1 2m,ALGAE,0.25,0.25
0.446002,NV/Havannah Island MMP1 2m/Transect4/P6123705.JPG,5,Havannah Island MMP1 2m,SOFT CORAL,0.75,0.75
0.291688,NV/Havannah Island MMP1 2m/Transect4/P6123712.JPG,4,Havannah Island MMP1 2m,ALGAE,0.75,0.25
0.489202,NV/Havannah Island MMP1 2m/Transect4/P6123714.JPG,5,Havannah Island MMP1 2m,HARD CORAL,0.75,0.75
0.340875,NV/Havannah Island MMP1 2m/Transect4/P6123708.JPG,2,Havannah Island MMP1 2m,ALGAE,0.25,0.75
0.897429,NV/Havannah Island MMP1 2m/Transect4/P6123706.JPG,3,Havannah Island MMP1 2m,SOFT CORAL,0.5,0.5
0.519896,NV/Havannah Island MMP1 2m/Transect4/P6123705.JPG,2,Havannah Island MMP1 2m,ALGAE,0.25,0.75
0.623581,NV/Havannah Island MMP1 2m/Transect4/P6123713.JPG,5,Havannah Island MMP1 2m,SOFT CORAL,0.75,0.75
0.750277,NV/Havannah Island MMP1 2m/Transect8/P6123762.JPG,5,Havannah Island MMP1 2m,ABIOTIC,0.75,0.75
0.955131,NV/Havannah Island MMP1 2m/Transect8/P6123756.JPG,2,Havannah Island MMP1 2m,SOFT CORAL,0.25,0.75
0.962087,NV/Havannah Island MMP1 2m/Transect8/P6123761.JPG,2,Havannah Island MMP1 2m,ABIOTIC,0.25,0.75
0.64506,NV/Havannah Island MMP1 2m/Transect8/P6123760.JPG,5,Havannah Island MMP1 2m,ABIOTIC,0.75,0.75
0.956216,NV/Havannah Island MMP1 2m/Transect8/P6123764.JPG,3,Havannah Island MMP1 2m,SOFT CORAL,0.5,0.5
0.594159,NV/Havannah Island MMP1 2m/Transect8/P6123756.JPG,5,Havannah Island MMP1 2m,SOFT CORAL,0.75,0.75
0.511128,NV/Havannah Island MMP1 2m/Transect8/P6123765.JPG,4,Havannah Island MMP1 2m,ALGAE,0.75,0.25
0.910669,NV/Havannah Island MMP1 2m/Transect8/P6123766.JPG,1,Havannah Island MMP1 2m,SOFT CORAL,0.25,0.25
0.501365,NV/Havannah Island MMP1 2m/Transect8/P6123757.JPG,5,Havannah Island MMP1 2m,ABIOTIC,0.75,0.75
0.936298,NV/Havannah Island MMP1 2m/Transect8/P6123764.JPG,5,Havannah Island MMP1 2m,ABIOTIC,0.75,0.75
0.733688,NV/Havannah Island MMP1 2m/Transect8/P6123759.JPG,3,Havannah Island MMP1 2m,ALGAE,0.5,0.5
0.751485,NV/Havannah Island MMP1 2m/Transect8/P6123756.JPG,4,Havannah Island MMP1 2m,HARD CORAL,0.75,0.25
0.79798,NV/Havannah Island MMP1 2m/Transect8/P6123756.JPG,1,Havannah Island MMP1 2m,SOFT CORAL,0.25,0.25
0.785809,NV/Havannah Island MMP1 2m/Transect8/P6123759.JPG,4,Havannah Island MMP1 2m,ABIOTIC,0.75,0.25
0.371654,NV/Havannah Island MMP1 2m/Transect8/P6123757.JPG,1,Havannah Island MMP1 2m,ALGAE,0.25,0.25
0.630467,NV/Havannah Island MMP1 2m/Transect8/P6123759.JPG,1,Havannah Island MMP1 2m,ABIOTIC,0.25,0.25
0.780413,NV/Havannah Island MMP1 2m/Transect8/P6123757.JPG,2,Havannah Island MMP1 2m,SOFT CORAL,0.25,0.75
0.32257,NV/Havannah Island MMP1 2m/Transect8/P6123762.JPG,1,Havannah Island MMP1 2m,ABIOTIC,0.25,0.25
0.376273,NV/Havannah Island MMP1 2m/Transect8/P6123758.JPG,5,Havannah Island MMP1 2m,ABIOTIC,0.75,0.75
0.345189,NV/Havannah Island MMP1 2m/Transect8/P6123766.JPG,5,Havannah Island MMP1 2m,SPONGE,0.75,0.75
0.865997,NV/Havannah Island MMP1 2m/Transect8/P6123763.JPG,1,Havannah Island MMP1 2m,SOFT CORAL,0.25,0.25
0.685754,NV/Havannah Island MMP1 2m/Transect8/P6123761.JPG,4,Havannah Island MMP1 2m,HARD CORAL,0.75,0.25
0.573846,NV/Havannah Island MMP1 2m/Transect8/P6123764.JPG,1,Havannah Island MMP1 2m,HARD CORAL,0.25,0.25
0.713637,NV/Havannah Island MMP1 2m/Transect8/P6123761.JPG,5,Havannah Island MMP1 2m,ABIOTIC,0.75,0.75
0.93193,NV/Havannah Island MMP1 2m/Transect8/P6123764.JPG,2,Havannah Island MMP1 2m,ALGAE,0.25,0.75
0.831216,NV/Havannah Island MMP1 2m/Transect8/P6123759.JPG,5,Havannah Island MMP1 2m,ABIOTIC,0.75,0.75
0.368605,NV/Havannah Island MMP1 2m/Transect8/P6123765.JPG,5,Havannah Island MMP1 2m,ABIOTIC,0.75,0.75
0.864171,NV/Havannah Island MMP1 2m/Transect8/P6123763.JPG,5,Havannah Island MMP1 2m,SOFT CORAL,0.75,0.75
0.448409,NV/Havannah Island MMP1 2m/Transect8/P6123757.JPG,4,Havannah Island MMP1 2m,HARD CORAL,0.75,0.25
0.488959,NV/Havannah Island MMP1 2m/Transect8/P6123766.JPG,3,Havannah Island MMP1 2m,SOFT CORAL,0.5,0.5
0.845376,NV/Havannah Island MMP1 2m/Transect8/P6123762.JPG,2,Havannah Island MMP1 2m,SOFT CORAL,0.25,0.75
0.354109,NV/Havannah Island MMP1 2m/Transect8/P6123766.JPG,4,Havannah Island MMP1 2m,ALGAE,0.75,0.25
0.964998,NV/Havannah Island MMP1 2m/Transect8/P6123758.JPG,3,Havannah Island MMP1 2m,SOFT CORAL,0.5,0.5
0.677713,NV/Havannah Island MMP1 2m/Transect8/P6123762.JPG,4,Havannah Island MMP1 2m,ABIOTIC,0.75,0.25
0.541485,NV/Havannah Island MMP1 2m/Transect8/P6123765.JPG,1,Havannah Island MMP1 2m,SOFT CORAL,0.25,0.25
0.862154,NV/Havannah Island MMP1 2m/Transect8/P6123758.JPG,2,Havannah Island MMP1 2m,SOFT CORAL,0.25,0.75
0.887136,NV/Havannah Island MMP1 2m/Transect8/P6123764.JPG,4,Havannah Island MMP1 2m,ABIOTIC,0.75,0.25
0.557501,NV/Havannah Island MMP1 2m/Transect8/P6123760.JPG,4,Havannah Island MMP1 2m,OTHER,0.75,0.25
0.696196,NV/Havannah Island MMP1 2m/Transect8/P6123760.JPG,1,Havannah Island MMP1 2m,ABIOTIC,0.25,0.25
0.939385,NV/Havannah Island MMP1 2m/Transect8/P6123762.JPG,3,Havannah Island MMP1 2m,SOFT CORAL,0.5,0.5
0.822661,NV/Havannah Island MMP1 2m/Transect8/P6123765.JPG,2,Havannah Island MMP1 2m,SOFT CORAL,0.25,0.75
0.39338,NV/Havannah Island MMP1 2m/Transect8/P6123766.JPG,2,Havannah Island MMP1 2m,ALGAE,0.25,0.75
0.945601,NV/Havannah Island MMP1 2m/Transect8/P6123756.JPG,3,Havannah Island MMP1 2m,HARD CORAL,0.5,0.5
0.450652,NV/Havannah Island MMP1 2m/Transect8/P6123763.JPG,2,Havannah Island MMP1 2m,HARD CORAL,0.25,0.75
0.451267,NV/Havannah Island MMP1 2m/Transect8/P6123760.JPG,2,Havannah Island MMP1 2m,ABIOTIC,0.25,0.75
0.914526,NV/Havannah Island MMP1 2m/Transect8/P6123758.JPG,1,Havannah Island MMP1 2m,ABIOTIC,0.25,0.25
0.429103,NV/Havannah Island MMP1 2m/Transect8/P6123761.JPG,3,Havannah Island MMP1 2m,SOFT CORAL,0.5,0.5
0.520173,NV/Havannah Island MMP1 2m/Transect8/P6123760.JPG,3,Havannah Island MMP1 2m,SOFT CORAL,0.5,0.5
0.634832,NV/Havannah Island MMP1 2m/Transect8/P6123765.JPG,3,Havannah Island MMP1 2m,SOFT CORAL,0.5,0.5
0.931767,NV/Havannah Island MMP1 2m/Transect8/P6123761.JPG,1,Havannah Island MMP1 2m,SOFT CORAL,0.25,0.25
0.759499,NV/Havannah Island MMP1 2m/Transect8/P6123759.JPG,2,Havannah Island MMP1 2m,ABIOTIC,0.25,0.75
0.998504,NV/Havannah Island MMP1 2m/Transect8/P6123763.JPG,3,Havannah Island MMP1 2m,HARD CORAL,0.5,0.5
0.647435,NV/Havannah Island MMP1 2m/Transect8/P6123763.JPG,4,Havannah Island MMP1 2m,SOFT CORAL,0.75,0.25
0.856408,NV/Havannah Island MMP1 2m/Transect8/P6123758.JPG,4,Havannah Island MMP1 2m,ALGAE,0.75,0.25
0.544002,NV/Havannah Island MMP1 2m/Transect8/P6123757.JPG,3,Havannah Island MMP1 2m,SOFT CORAL,0.5,0.5
0.575562,NV/Havannah Island MMP1 2m/Transect9/P6123788.JPG,4,Havannah Island MMP1 2m,ALGAE,0.75,0.25
0.873034,NV/Havannah Island MMP1 2m/Transect9/P6123783.JPG,5,Havannah Island MMP1 2m,HARD CORAL,0.75,0.75
0.807683,NV/Havannah Island MMP1 2m/Transect9/P6123796.JPG,3,Havannah Island MMP1 2m,SOFT CORAL,0.5,0.5
0.813987,NV/Havannah Island MMP1 2m/Transect9/P6123786.JPG,3,Havannah Island MMP1 2m,HARD CORAL,0.5,0.5
0.38565,NV/Havannah Island MMP1 2m/Transect9/P6123794.JPG,5,Havannah Island MMP1 2m,SOFT CORAL,0.75,0.75
0.537183,NV/Havannah Island MMP1 2m/Transect9/P6123796.JPG,4,Havannah Island MMP1 2m,ALGAE,0.75,0.25
0.542365,NV/Havannah Island MMP1 2m/Transect9/P6123783.JPG,4,Havannah Island MMP1 2m,OTHER,0.75,0.25
0.530415,NV/Havannah Island MMP1 2m/Transect9/P6123789.JPG,4,Havannah Island MMP1 2m,ALGAE,0.75,0.25
0.838701,NV/Havannah Island MMP1 2m/Transect9/P6123788.JPG,5,Havannah Island MMP1 2m,HARD CORAL,0.75,0.75
0.968584,NV/Havannah Island MMP1 2m/Transect9/P6123787.JPG,3,Havannah Island MMP1 2m,SOFT CORAL,0.5,0.5
0.983189,NV/Havannah Island MMP1 2m/Transect9/P6123785.JPG,2,Havannah Island MMP1 2m,ABIOTIC,0.25,0.75
0.293112,NV/Havannah Island MMP1 2m/Transect9/P6123790.JPG,4,Havannah Island MMP1 2m,ABIOTIC,0.75,0.25
0.78817,NV/Havannah Island MMP1 2m/Transect9/P6123790.JPG,2,Havannah Island MMP1 2m,SOFT CORAL,0.25,0.75
0.61695,NV/Havannah Island MMP1 2m/Transect9/P6123792.JPG,3,Havannah Island MMP1 2m,HARD CORAL,0.5,0.5
0.4327,NV/Havannah Island MMP1 2m/Transect9/P6123791.JPG,1,Havannah Island MMP1 2m,HARD CORAL,0.25,0.25
0.665482,NV/Havannah Island MMP1 2m/Transect9/P6123786.JPG,4,Havannah Island MMP1 2m,ALGAE,0.75,0.25
0.73645,NV/Havannah Island MMP1 2m/Transect9/P6123785.JPG,1,Havannah Island MMP1 2m,ABIOTIC,0.25,0.25
0.412729,NV/Havannah Island MMP1 2m/Transect9/P6123793.JPG,1,Havannah Island MMP1 2m,ALGAE,0.25,0.25
0.971088,NV/Havannah Island MMP1 2m/Transect9/P6123783.JPG,1,Havannah Island MMP1 2m,SOFT CORAL,0.25,0.25
0.911992,NV/Havannah Island MMP1 2m/Transect9/P6123783.JPG,3,Havannah Island MMP1 2m,SOFT CORAL,0.5,0.5
0.470252,NV/Havannah Island MMP1 2m/Transect9/P6123784.JPG,1,Havannah Island MMP1 2m,ABIOTIC,0.25,0.25
0.441948,NV/Havannah Island MMP1 2m/Transect9/P6123784.JPG,2,Havannah Island MMP1 2m,ALGAE,0.25,0.75
0.356358,NV/Havannah Island MMP1 2m/Transect9/P6123787.JPG,1,Havannah Island MMP1 2m,SOFT CORAL,0.25,0.25
0.530507,NV/Havannah Island MMP1 2m/Transect9/P6123790.JPG,5,Havannah Island MMP1 2m,SOFT CORAL,0.75,0.75
0.696106,NV/Havannah Island MMP1 2m/Transect9/P6123795.JPG,2,Havannah Island MMP1 2m,ALGAE,0.25,0.75
0.887777,NV/Havannah Island MMP1 2m/Transect9/P6123789.JPG,3,Havannah Island MMP1 2m,SOFT CORAL,0.5,0.5
0.914127,NV/Havannah Island MMP1 2m/Transect9/P6123792.JPG,2,Havannah Island MMP1 2m,SOFT CORAL,0.25,0.75
0.9497,NV/Havannah Island MMP1 2m/Transect9/P6123794.JPG,3,Havannah Island MMP1 2m,SOFT CORAL,0.5,0.5
0.413171,NV/Havannah Island MMP1 2m/Transect9/P6123794.JPG,1,Havannah Island MMP1 2m,SOFT CORAL,0.25,0.25
